ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
6248740,M,Y,Y,1,166500.0,Working,Higher education,Separated,House / apartment,-10469,-3771,1,1,0,0,High skill tech staff,2.0
6248741,F,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14163,-2767,1,0,0,0,,4.0
6248742,F,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14163,-2767,1,0,0,0,,4.0
6248743,F,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14163,-2767,1,0,0,0,,4.0
6248744,F,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14163,-2767,1,0,0,0,,4.0
6248745,F,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14163,-2767,1,0,0,0,,4.0
6248746,F,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14163,-2767,1,0,0,0,,4.0
6248747,F,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14163,-2767,1,0,0,0,,4.0
6248748,F,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14163,-2767,1,0,0,0,,4.0
6248749,F,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14163,-2767,1,0,0,0,,4.0
6248750,F,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14163,-2767,1,0,0,0,,4.0
6248751,F,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14163,-2767,1,0,0,0,,4.0
6248752,F,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14163,-2767,1,0,0,0,,4.0
6248753,F,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14163,-2767,1,0,0,0,,4.0
6248754,F,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14163,-2767,1,0,0,0,,4.0
6248762,M,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17013,-1093,1,0,1,0,Laborers,3.0
6248764,M,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17013,-1093,1,0,1,0,Laborers,3.0
6248765,M,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17013,-1093,1,0,1,0,Laborers,3.0
6248767,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19957,-394,1,1,0,1,Low-skill Laborers,2.0
6248768,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19957,-394,1,1,0,1,Low-skill Laborers,2.0
6248769,M,Y,Y,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18764,-4320,1,0,1,0,Drivers,3.0
6248770,M,Y,Y,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18764,-4320,1,0,1,0,Drivers,3.0
6248771,M,Y,Y,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18764,-4320,1,0,1,0,Drivers,3.0
6248774,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19386,-422,1,0,0,0,Laborers,2.0
6248775,F,N,N,0,130500.0,Working,Higher education,Single / not married,House / apartment,-13762,-1490,1,0,0,0,,1.0
6248776,F,N,N,0,130500.0,Working,Higher education,Single / not married,House / apartment,-13762,-1490,1,0,0,0,,1.0
6248778,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-17398,-2248,1,1,1,0,Laborers,2.0
6248780,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-17398,-2248,1,1,1,0,Laborers,2.0
6248781,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-17398,-2248,1,1,1,0,Laborers,2.0
6248782,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-17398,-2248,1,1,1,0,Laborers,2.0
6248783,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-17398,-2248,1,1,1,0,Laborers,2.0
6248784,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-17398,-2248,1,1,1,0,Laborers,2.0
6248785,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-17398,-2248,1,1,1,0,Laborers,2.0
6248786,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-17398,-2248,1,1,1,0,Laborers,2.0
6248787,M,N,Y,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12923,-2432,1,0,0,1,Laborers,5.0
6248788,M,N,Y,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12923,-2432,1,0,0,1,Laborers,5.0
6248789,M,N,Y,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12923,-2432,1,0,0,1,Laborers,5.0
6248790,M,N,Y,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12923,-2432,1,0,0,1,Laborers,5.0
6248791,M,N,Y,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12923,-2432,1,0,0,1,Laborers,5.0
6248802,F,N,N,1,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9891,-2189,1,0,0,0,Cooking staff,2.0
6248803,F,N,N,1,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9891,-2189,1,0,0,0,Cooking staff,2.0
6248816,F,N,Y,0,54000.0,Working,Secondary / secondary special,Married,House / apartment,-15022,-1580,1,1,0,0,Sales staff,2.0
6248817,F,N,Y,0,54000.0,Working,Secondary / secondary special,Married,House / apartment,-15022,-1580,1,1,0,0,Sales staff,2.0
6248818,F,N,Y,0,54000.0,Working,Secondary / secondary special,Married,House / apartment,-15022,-1580,1,1,0,0,Sales staff,2.0
6248844,M,Y,Y,0,270000.0,Working,Higher education,Separated,House / apartment,-20607,-8276,1,1,0,0,Laborers,1.0
6248845,M,Y,Y,0,270000.0,Working,Higher education,Separated,House / apartment,-20607,-8276,1,1,0,0,Laborers,1.0
6248846,M,Y,Y,0,270000.0,Working,Higher education,Separated,House / apartment,-20607,-8276,1,1,0,0,Laborers,1.0
6248847,M,Y,Y,0,270000.0,Working,Higher education,Separated,House / apartment,-20607,-8276,1,1,0,0,Laborers,1.0
6248848,M,Y,Y,0,270000.0,Working,Higher education,Separated,House / apartment,-20607,-8276,1,1,0,0,Laborers,1.0
6248849,M,Y,Y,0,270000.0,Working,Higher education,Separated,House / apartment,-20607,-8276,1,1,0,0,Laborers,1.0
6248850,M,Y,Y,0,337500.0,Pensioner,Higher education,Married,House / apartment,-17078,365243,1,0,0,0,,2.0
6248853,M,Y,Y,0,337500.0,Pensioner,Higher education,Married,House / apartment,-17078,365243,1,0,0,0,,2.0
6248854,M,Y,Y,0,337500.0,Pensioner,Higher education,Married,House / apartment,-17078,365243,1,0,0,0,,2.0
6248855,M,Y,Y,0,337500.0,Pensioner,Higher education,Married,House / apartment,-17078,365243,1,0,0,0,,2.0
6248867,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20995,365243,1,0,0,0,,1.0
6248868,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20995,365243,1,0,0,0,,1.0
6248870,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20995,365243,1,0,0,0,,1.0
6248871,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20995,365243,1,0,0,0,,1.0
6248872,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20995,365243,1,0,0,0,,1.0
6248873,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20995,365243,1,0,0,0,,1.0
6248874,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20995,365243,1,0,0,0,,1.0
6248875,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20995,365243,1,0,0,0,,1.0
6248876,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20995,365243,1,0,0,0,,1.0
6248877,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20995,365243,1,0,0,0,,1.0
6248878,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20995,365243,1,0,0,0,,1.0
6248904,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16971,-4471,1,0,0,1,Sales staff,2.0
6248905,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16971,-4471,1,0,0,1,Sales staff,2.0
6248906,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16971,-4471,1,0,0,1,Sales staff,2.0
6248908,F,Y,Y,0,252000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23760,365243,1,0,0,0,,2.0
6248957,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17991,-2036,1,0,0,0,Drivers,2.0
6248958,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17991,-2036,1,0,0,0,Drivers,2.0
6248959,M,Y,Y,0,135000.0,Working,Incomplete higher,Married,House / apartment,-9866,-1549,1,0,0,0,Laborers,2.0
6248960,F,Y,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20700,365243,1,0,0,0,,2.0
6248961,F,Y,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20700,365243,1,0,0,0,,2.0
6248962,F,Y,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20700,365243,1,0,0,0,,2.0
6248963,F,Y,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20700,365243,1,0,0,0,,2.0
6248964,F,Y,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20700,365243,1,0,0,0,,2.0
6248965,F,Y,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20700,365243,1,0,0,0,,2.0
6248966,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10772,-241,1,0,0,0,,2.0
6248967,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10772,-241,1,0,0,0,,2.0
6248968,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10772,-241,1,0,0,0,,2.0
6248969,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10772,-241,1,0,0,0,,2.0
6248970,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10772,-241,1,0,0,0,,2.0
6248971,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10772,-241,1,0,0,0,,2.0
6248972,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10772,-241,1,0,0,0,,2.0
6248973,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17138,-2706,1,0,0,0,High skill tech staff,2.0
6248974,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17138,-2706,1,0,0,0,High skill tech staff,2.0
6248975,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17138,-2706,1,0,0,0,High skill tech staff,2.0
6248976,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17138,-2706,1,0,0,0,High skill tech staff,2.0
6248977,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17138,-2706,1,0,0,0,High skill tech staff,2.0
6248979,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17138,-2706,1,0,0,0,High skill tech staff,2.0
6248980,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17138,-2706,1,0,0,0,High skill tech staff,2.0
6248981,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17138,-2706,1,0,0,0,High skill tech staff,2.0
6248982,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17138,-2706,1,0,0,0,High skill tech staff,2.0
6248983,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17138,-2706,1,0,0,0,High skill tech staff,2.0
6248984,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17138,-2706,1,0,0,0,High skill tech staff,2.0
6248985,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17138,-2706,1,0,0,0,High skill tech staff,2.0
6248986,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17138,-2706,1,0,0,0,High skill tech staff,2.0
6248987,M,N,N,0,180000.0,Commercial associate,Higher education,Single / not married,Rented apartment,-8649,-363,1,1,0,0,,1.0
6248988,M,N,N,0,180000.0,Commercial associate,Higher education,Single / not married,Rented apartment,-8649,-363,1,1,0,0,,1.0
6248989,M,N,N,0,180000.0,Commercial associate,Higher education,Single / not married,Rented apartment,-8649,-363,1,1,0,0,,1.0
6248996,F,N,N,1,126000.0,Working,Secondary / secondary special,Widow,House / apartment,-12090,-1883,1,1,1,0,Private service staff,2.0
6248997,F,Y,Y,0,157500.0,Pensioner,Academic degree,Married,House / apartment,-21843,365243,1,0,0,0,,2.0
6248998,F,Y,Y,0,157500.0,Pensioner,Academic degree,Married,House / apartment,-21843,365243,1,0,0,0,,2.0
6249000,F,Y,Y,0,157500.0,Pensioner,Academic degree,Married,House / apartment,-21843,365243,1,0,0,0,,2.0
6249020,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14966,-1184,1,0,0,1,Realty agents,2.0
6249021,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14966,-1184,1,0,0,1,Realty agents,2.0
6249022,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14966,-1184,1,0,0,1,Realty agents,2.0
6249025,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19195,-3071,1,0,0,0,Sales staff,1.0
6249032,M,N,Y,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,-18026,-1914,1,0,0,0,Core staff,2.0
6249033,M,N,Y,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,-18026,-1914,1,0,0,0,Core staff,2.0
6249034,F,N,Y,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17692,-9038,1,0,0,0,,2.0
6249035,F,N,Y,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17692,-9038,1,0,0,0,,2.0
6249037,F,N,Y,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17692,-9038,1,0,0,0,,2.0
6249039,F,N,Y,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17692,-9038,1,0,0,0,,2.0
6249040,F,N,Y,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17692,-9038,1,0,0,0,,2.0
6249041,F,N,Y,0,135000.0,Working,Incomplete higher,Married,House / apartment,-9361,-971,1,0,0,1,High skill tech staff,2.0
6249042,F,N,Y,0,135000.0,Working,Incomplete higher,Married,House / apartment,-9361,-971,1,0,0,1,High skill tech staff,2.0
6249043,F,N,Y,0,135000.0,Working,Incomplete higher,Married,House / apartment,-9361,-971,1,0,0,1,High skill tech staff,2.0
6249044,F,N,Y,0,135000.0,Working,Incomplete higher,Married,House / apartment,-9361,-971,1,0,0,1,High skill tech staff,2.0
6249045,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-11612,-2036,1,0,0,0,Drivers,2.0
6249046,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-11612,-2036,1,0,0,0,Drivers,2.0
6249047,F,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-15118,-6177,1,0,0,0,Medicine staff,3.0
6249048,F,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-15118,-6177,1,0,0,0,Medicine staff,3.0
6249049,F,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-15118,-6177,1,0,0,0,Medicine staff,3.0
6249050,F,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-15118,-6177,1,0,0,0,Medicine staff,3.0
6249067,F,N,Y,1,225000.0,Working,Higher education,Separated,With parents,-10794,-910,1,0,0,1,Core staff,2.0
6249068,F,N,Y,1,225000.0,Working,Higher education,Separated,With parents,-10794,-910,1,0,0,1,Core staff,2.0
6249069,F,N,Y,1,225000.0,Working,Higher education,Separated,With parents,-10794,-910,1,0,0,1,Core staff,2.0
6249072,F,N,Y,1,225000.0,Working,Higher education,Separated,With parents,-10794,-910,1,0,0,1,Core staff,2.0
6249080,M,Y,Y,0,450000.0,Working,Higher education,Married,House / apartment,-16648,-3041,1,0,0,0,Managers,2.0
6249081,M,Y,Y,0,450000.0,Working,Higher education,Married,House / apartment,-16648,-3041,1,0,0,0,Managers,2.0
6249082,M,Y,Y,0,450000.0,Working,Higher education,Married,House / apartment,-16648,-3041,1,0,0,0,Managers,2.0
6249086,M,N,Y,0,166500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10550,-3620,1,0,1,0,Drivers,1.0
6249087,F,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-22418,-6815,1,0,0,1,High skill tech staff,2.0
6249088,F,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-22418,-6815,1,0,0,1,High skill tech staff,2.0
6249089,F,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-22418,-6815,1,0,0,1,High skill tech staff,2.0
6249090,F,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-22418,-6815,1,0,0,1,High skill tech staff,2.0
6249091,F,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-22418,-6815,1,0,0,1,High skill tech staff,2.0
6249092,F,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-22418,-6815,1,0,0,1,High skill tech staff,2.0
6249094,F,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-22418,-6815,1,0,0,1,High skill tech staff,2.0
6249095,F,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-22418,-6815,1,0,0,1,High skill tech staff,2.0
6249096,F,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-22418,-6815,1,0,0,1,High skill tech staff,2.0
6249097,F,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-22418,-6815,1,0,0,1,High skill tech staff,2.0
6249104,F,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-22418,-6815,1,0,0,1,High skill tech staff,2.0
6249105,F,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-22418,-6815,1,0,0,1,High skill tech staff,2.0
6249106,F,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-22418,-6815,1,0,0,1,High skill tech staff,2.0
6249107,F,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-22418,-6815,1,0,0,1,High skill tech staff,2.0
6249108,F,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-22418,-6815,1,0,0,1,High skill tech staff,2.0
6249109,F,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-22418,-6815,1,0,0,1,High skill tech staff,2.0
6249110,F,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-22418,-6815,1,0,0,1,High skill tech staff,2.0
